,Norway,NO1,NO2,NO3,NO4,NO5
2071-10-08 12:00:00,1.3253334,1.1832416,2.8419762,3.1116438,4.0397754,1.9645466
2071-10-09 12:00:00,1.8480202,1.6068563,3.0981328,3.0183496,4.5231857,1.5937299
2071-10-10 12:00:00,1.6346607,1.6207006,5.4803085,3.9193969,4.232684,3.0476534
2071-10-11 12:00:00,1.9422996,1.4605365,3.1398165,2.709839,5.126862,1.5117071
2071-10-12 12:00:00,1.4103454,1.1686139,4.2360363,1.9721423,5.931933,1.6501361
2071-10-13 12:00:00,1.549983,1.0993452,3.5532546,1.8984756,5.302308,1.1623459
2071-10-14 12:00:00,0.7743186,0.8352634,2.1366735,2.2764015,5.024311,1.4128506
2071-10-15 12:00:00,0.87964356,0.80362296,2.1826687,2.7763023,4.882256,1.5896277
2071-10-16 12:00:00,0.9514731,0.9703174,2.4006352,2.6244855,4.3814077,1.9517404
2071-10-17 12:00:00,0.8728532,1.0378568,2.113641,2.603704,4.934826,1.241452
2071-10-18 12:00:00,1.0095546,1.0909626,2.8143568,3.7291434,4.687137,1.6475025
