,Norway,NO1,NO2,NO3,NO4,NO5
2036-09-18 12:00:00,3.4417152,3.8510265,6.2313104,5.432843,6.839832,5.7731066
2036-09-19 12:00:00,2.5078797,2.6534007,5.3189774,6.2452097,6.446495,5.604386
2036-09-20 12:00:00,2.5442646,2.5382588,5.3071766,6.037258,4.5764422,6.5270505
2036-09-21 12:00:00,3.643342,3.7255263,4.785999,8.901347,10.891509,6.0084314
2036-09-22 12:00:00,2.2634375,2.660656,4.06941,7.7045593,11.965415,4.4323406
2036-09-23 12:00:00,4.2756863,3.4663079,5.6011195,5.0763397,7.228672,5.5296702
2036-09-24 12:00:00,4.3846,3.8577964,6.0554457,6.5623403,4.688299,4.8791213
2036-09-25 12:00:00,2.6306868,3.37367,4.027417,6.1521015,5.3190374,3.3362315
2036-09-26 12:00:00,4.3043327,4.1050177,4.8239446,6.8187737,6.3400683,5.079827
2036-09-27 12:00:00,4.2771177,3.9831614,4.57521,6.457602,6.1300583,5.3446846
2036-09-28 12:00:00,0.9484667,1.4886804,5.096501,4.508553,5.1398153,4.8708215
2036-09-29 12:00:00,3.586516,3.7331285,7.1507244,6.3838654,4.0344567,7.188082
2036-09-30 12:00:00,2.7029788,2.965868,6.742951,6.2152123,4.8378634,6.8546906
2036-10-01 12:00:00,2.824994,2.9036033,4.0979853,5.6990194,4.584607,4.722378
2036-10-02 12:00:00,3.5164769,3.4562573,5.954703,4.8242135,3.6660786,5.485549
2036-10-03 12:00:00,4.7293577,3.8672986,10.159151,5.0219436,7.9388576,6.6688094
2036-10-04 12:00:00,4.571274,4.309107,8.610454,7.872507,8.932951,8.560614
2036-10-05 12:00:00,4.549182,4.7139163,7.623092,8.617042,9.808809,7.5376143
2036-10-06 12:00:00,3.030941,3.2472441,6.966506,6.3009195,8.600363,6.7765985
2036-10-07 12:00:00,2.9423928,3.195486,6.2821493,5.894475,5.3769445,6.9086075
2036-10-08 12:00:00,3.43231,3.3666232,4.9905505,4.11461,3.9548998,5.530165
2036-10-09 12:00:00,2.8290386,2.9637797,5.9553165,5.373859,3.7923422,5.9498444
2036-10-10 12:00:00,3.3829646,3.5168335,6.4542284,6.810525,6.6805167,6.7269382
2036-10-11 12:00:00,5.158663,5.3216367,9.279463,8.505383,6.098691,9.577449
2036-10-12 12:00:00,3.421024,3.9316683,5.285891,8.582999,6.25589,6.9850187
2036-10-13 12:00:00,2.0221658,2.324855,4.9846196,7.686862,4.850362,5.5755725
2036-10-14 12:00:00,3.8120606,4.3290305,10.235597,8.026282,5.1822104,9.606285
2036-10-15 12:00:00,5.853024,5.839022,9.305289,8.695744,9.594391,8.292864
2036-10-16 12:00:00,5.562182,5.236555,7.534225,8.861341,10.491466,7.3361
2036-10-17 12:00:00,2.0641358,2.1342096,3.4422927,6.838358,7.510659,3.6403828
2036-10-18 12:00:00,5.0165076,4.371791,6.9751134,4.847723,5.303503,5.085052
2036-10-19 12:00:00,2.782891,2.6818314,4.7600794,5.8571854,7.2452683,4.0006914
2036-10-20 12:00:00,1.992701,2.1399527,3.8105776,5.979599,4.7716217,3.2763393
2036-10-21 12:00:00,1.517319,1.7773441,3.355776,5.3704977,4.644054,3.2591183
2036-10-22 12:00:00,4.51485,4.889231,9.514645,10.418446,8.630357,9.56075
